-0.0	-0.0
-0.00086	-0.111
-0.00169	-0.221
-0.00272	-0.445
-0.00352	-0.722
-0.00392	-0.998
-0.00465	-1.548
-0.00508	-2.101
-0.00554	-2.654
-0.00624	-4.034
-0.00674	-5.413
-0.0075	-8.172
-0.00807	-11.683
-0.00856	-15.202
-0.00916	-20.53
-0.00966	-25.852
-0.01032	-35.81
-0.01089	-45.765
-0.01139	-55.72
-0.01198	-69.549
-0.01261	-86.822
-0.01341	-114.479
-0.01418	-142.136
-0.01517	-185.822
-0.0161	-241.142
-0.01696	-296.433
-0.01769	-351.77
-0.01839	-407.089
-0.01826	-407.089
-0.01806	-351.77
-0.01779	-296.433
-0.01743	-241.142
-0.01706	-185.822
-0.01676	-142.136
-0.0164	-114.479
-0.01613	-86.822
-0.0159	-69.549
-0.01567	-55.72
-0.0154	-45.765
-0.0151	-35.81
-0.01491	-25.852
-0.01464	-20.53
-0.01441	-15.202
-0.01411	-11.683
-0.01388	-8.172
-0.01371	-5.413
-0.01344	-4.034
-0.01335	-2.654
-0.01321	-2.101
-0.01295	-1.548
-0.01285	-0.998
-0.01275	-0.722
-0.01258	-0.445
-0.01248	-0.221
-0.01242	-0.111
-0.01232	-0.0
